constructorId,grid,position,laps,nationality,round,circuitId,country_circuit,height,nationality_constructors,points_season,position_season,wins_season,age,weather_condition,humidity,temperature,AvgGrid,AvgFn,wins_acc
1,2,10,76,British,9,38,UK,145.0,British,26.0,2,2,28,dry,56.33,22.93,5.79,4.65,15.0
56,21,50,74,Brazilian,9,38,UK,145.0,Brazilian,2.0,17,0,29,dry,56.33,22.93,15.86,8.46,0.0
58,20,70,75,British,9,38,UK,145.0,British,4.0,10,0,27,dry,56.33,22.93,12.91,7.0,0.0
63,19,60,75,Australian,9,38,UK,145.0,British,2.0,16,0,29,dry,56.33,22.93,10.17,5.54,59.0
67,11,80,75,British,9,38,UK,145.0,American,6.0,8,0,30,dry,56.33,22.93,11.07,5.6,39.0
25,5,0,47,French,9,38,UK,145.0,British,26.0,3,0,31,dry,56.33,22.93,8.52,4.44,13.0
32,14,0,67,Swedish,9,38,UK,145.0,British,4.0,11,0,27,dry,56.33,22.93,10.7,6.67,10.0
37,9,0,39,Italian,9,38,UK,145.0,British,0.0,23,0,33,dry,56.33,22.93,8.69,12.33,0.0
63,18,0,55,American,9,38,UK,145.0,British,0.0,27,0,30,dry,56.33,22.93,15.58,10.86,0.0
182,22,0,24,British,9,38,UK,145.0,British,0.0,26,0,29,dry,56.33,22.93,11.0,,0.0
27,13,0,31,French,9,38,UK,145.0,French,10.0,6,0,32,dry,56.33,22.93,11.04,5.83,46.0
37,10,0,22,Italian,9,38,UK,145.0,British,0.0,21,0,38,dry,56.33,22.93,12.95,10.1,0.0
37,17,0,0,German,9,38,UK,145.0,British,6.0,9,0,25,dry,56.33,22.93,13.89,7.8,0.0
64,25,0,0,British,9,38,UK,145.0,British,0.0,32,0,33,dry,56.33,22.93,25.0,17.0,0.0
1,12,0,1,German,9,38,UK,145.0,British,10.0,7,0,29,dry,56.33,22.93,13.88,7.86,0.0
37,7,0,60,Swedish,9,38,UK,145.0,British,0.0,20,0,32,dry,56.33,22.93,8.36,6.22,13.0
63,26,0,16,French,9,38,UK,145.0,British,0.0,34,0,33,dry,56.33,22.93,25.0,,0.0
59,0,0,0,Belgian,9,38,UK,145.0,Canadian,0.0,19,0,31,dry,56.33,22.93,13.56,9.14,0.0
182,0,0,0,Italian,9,38,UK,145.0,British,0.0,30,0,35,dry,56.33,22.93,0.0,,0.0
58,24,20,70,French,9,38,UK,145.0,British,0.0,18,0,30,dry,56.33,22.93,14.96,8.78,0.0
204,16,30,73,Brazilian,9,38,UK,145.0,British,4.0,12,0,31,dry,56.33,22.93,10.45,8.38,0.0
64,23,40,73,Austrian,9,38,UK,145.0,British,0.0,31,0,27,dry,56.33,22.93,11.4,10.67,0.0
57,6,0,8,New Zealander,9,38,UK,145.0,British,2.0,15,0,33,dry,56.33,22.93,9.33,8.67,0.0
32,3,0,4,American,9,38,UK,145.0,British,3.0,14,0,36,dry,56.33,22.93,7.83,5.35,85.0
6,4,0,36,Swiss,9,38,UK,145.0,Italian,16.0,5,1,36,dry,56.33,22.93,10.41,7.21,12.0
204,15,0,46,Argentine,9,38,UK,145.0,British,3.0,13,0,34,dry,56.33,22.93,6.86,4.75,79.0
6,6,70,80,Swiss,7,38,UK,145.0,Italian,3.0,14,0,30,dry,55.0,20.27,8.32,6.16,23.0
32,1,100,80,Austrian,7,38,UK,145.0,British,27.0,1,3,28,dry,55.0,20.27,4.33,1.0,7.0
34,2,90,80,Australian,7,38,UK,145.0,British,19.0,3,1,44,dry,55.0,20.27,4.83,4.5,6.0
187,5,80,80,New Zealander,7,38,UK,145.0,British,12.0,5,0,34,dry,55.0,20.27,7.23,5.81,32.0
32,22,50,79,British,7,38,UK,145.0,British,6.0,10,0,41,dry,55.0,20.27,17.68,9.38,0.0
37,17,60,79,New Zealander,7,38,UK,145.0,British,12.0,4,0,27,dry,55.0,20.27,9.0,7.58,0.0
37,14,40,79,French,7,38,UK,145.0,British,0.0,23,0,26,dry,55.0,20.27,8.36,4.88,0.0
32,7,0,15,British,7,38,UK,145.0,British,2.0,15,0,27,dry,55.0,20.27,7.67,7.5,0.0
66,4,0,54,British,7,38,UK,145.0,British,0.0,28,0,27,dry,55.0,20.27,15.57,9.0,0.0
37,9,0,21,American,7,38,UK,145.0,British,4.0,12,0,30,dry,55.0,20.27,8.36,5.69,90.0
37,20,0,19,Swiss,7,38,UK,145.0,British,0.0,20,0,34,dry,55.0,20.27,7.82,6.5,3.0
66,15,0,58,Mexican,7,38,UK,145.0,British,10.0,6,1,30,dry,55.0,20.27,8.27,5.86,3.0
82,12,0,41,French,7,38,UK,145.0,French,7.0,8,0,27,dry,55.0,20.27,17.25,10.22,0.0
6,3,0,6,Belgian,7,38,UK,145.0,Italian,4.0,11,0,25,dry,55.0,20.27,10.23,7.02,11.0
37,8,0,52,British,7,38,UK,145.0,British,19.0,2,1,31,dry,55.0,20.27,3.56,3.15,95.0
82,10,0,24,French,7,38,UK,145.0,French,9.0,7,0,33,dry,55.0,20.27,11.54,7.65,8.0
198,18,0,0,Italian,7,38,UK,145.0,British,0.0,29,0,28,dry,55.0,20.27,16.82,9.67,0.0
63,19,0,51,British,7,38,UK,145.0,British,1.0,18,0,36,dry,55.0,20.27,13.06,8.67,0.0
66,16,0,10,Canadian,7,38,UK,145.0,British,0.0,25,0,24,dry,55.0,20.27,12.67,12.0,0.0
187,11,0,60,American,7,38,UK,145.0,British,1.0,19,0,39,dry,55.0,20.27,14.0,6.0,0.0
32,23,10,69,American,7,38,UK,145.0,British,0.0,34,0,44,dry,55.0,20.27,17.33,,0.0
37,13,20,72,Swedish,7,38,UK,145.0,British,0.0,21,0,26,dry,55.0,20.27,8.2,6.0,45.0
6,3,90,80,New Zealander,7,38,UK,145.0,Italian,4.0,15,0,25,dry,72.0,18.23,7.88,6.88,0.0
180,4,100,80,Swiss,7,38,UK,145.0,British,0.0,20,0,32,dry,72.0,18.23,9.07,6.5,3.0
11,9,60,78,British,7,38,UK,145.0,Japanese,6.0,10,0,34,dry,72.0,18.23,10.95,7.33,0.0
196,7,50,78,British,7,38,UK,145.0,French,16.0,3,1,29,dry,72.0,18.23,3.4,2.87,143.0
6,12,80,79,Belgian,7,38,UK,145.0,Italian,16.0,2,1,23,dry,72.0,18.23,9.2,5.9,24.0
187,11,70,79,New Zealander,7,38,UK,145.0,British,12.0,4,0,32,dry,72.0,18.23,7.29,5.43,32.0
66,13,10,52,Mexican,7,38,UK,145.0,British,10.0,5,0,28,dry,72.0,18.23,9.59,5.0,9.0
82,14,0,11,French,7,38,UK,145.0,French,9.0,8,0,31,dry,72.0,18.23,11.22,6.75,8.0
194,20,0,6,Swedish,7,38,UK,145.0,British,0.0,21,0,38,dry,72.0,18.23,17.27,11.33,0.0
191,8,0,0,Australian,7,38,UK,145.0,British,0.0,25,0,42,dry,72.0,18.23,7.48,5.6,12.0
195,7,0,26,British,7,38,UK,145.0,British,3.0,16,0,33,dry,72.0,18.23,9.8,7.0,0.0
180,2,0,43,British,7,38,UK,145.0,British,2.0,17,0,25,dry,72.0,18.23,13.75,7.75,0.0
187,10,40,77,New Zealander,7,38,UK,145.0,British,9.0,6,1,30,dry,72.0,18.23,8.06,4.08,3.0
190,6,0,8,American,7,38,UK,145.0,American,0.0,24,0,37,dry,72.0,18.23,12.4,6.0,0.0
191,5,20,55,Austrian,7,38,UK,145.0,British,4.0,13,0,26,dry,72.0,18.23,3.62,1.8,22.0
191,19,0,52,Swiss,7,38,UK,145.0,British,2.0,18,0,27,dry,72.0,18.23,11.67,7.25,0.0
66,15,0,10,British,7,38,UK,145.0,British,6.0,9,0,28,dry,72.0,18.23,15.0,7.0,0.0
66,16,30,72,British,7,38,UK,145.0,British,1.0,19,0,26,dry,72.0,18.23,10.17,5.43,0.0
180,1,0,26,British,7,38,UK,145.0,British,24.0,1,2,39,dry,72.0,18.23,14.85,8.25,16.0
6,5,80,80,British,5,38,UK,145.0,Italian,6.0,8,0,30,dry,77.33,17.33,8.09,5.26,9.0
66,2,90,80,British,5,38,UK,145.0,British,20.0,2,1,35,dry,77.33,17.33,11.55,6.36,39.0
172,1,100,80,British,5,38,UK,145.0,British,21.0,1,2,28,dry,77.33,17.33,2.58,2.2,53.0
6,8,60,78,Italian,5,38,UK,145.0,Italian,0.0,17,0,28,dry,77.33,17.33,6.77,6.62,0.0
183,7,40,78,British,5,38,UK,145.0,British,1.0,11,0,33,dry,77.33,17.33,12.6,8.0,0.0
170,15,50,78,American,5,38,UK,145.0,British,0.0,13,0,37,dry,77.33,17.33,12.25,7.0,0.0
183,4,70,79,Australian,5,38,UK,145.0,British,8.0,6,0,38,dry,77.33,17.33,6.53,4.0,39.0
66,17,0,38,South African,5,38,UK,145.0,British,0.0,22,0,27,dry,77.33,17.33,5.67,,0.0
170,6,0,7,New Zealander,5,38,UK,145.0,British,7.0,7,0,26,dry,77.33,17.33,8.31,4.93,8.0
176,11,0,9,New Zealander,5,38,UK,145.0,British,2.0,10,0,20,dry,77.33,17.33,7.44,6.6,0.0
181,9,0,45,Swedish,5,38,UK,145.0,British,2.0,9,0,34,dry,77.33,17.33,14.07,7.67,0.0
66,25,0,0,French,5,38,UK,145.0,British,0.0,19,0,46,dry,77.33,17.33,20.5,11.0,0.0
66,14,30,77,American,5,38,UK,145.0,British,11.0,3,0,33,dry,77.33,17.33,7.18,6.08,0.0
94,10,10,77,British,5,38,UK,145.0,British,0.0,18,0,34,dry,77.33,17.33,12.18,9.75,0.0
66,21,0,76,Italian,5,38,UK,145.0,British,0.0,15,0,29,dry,77.33,17.33,13.5,10.0,0.0
181,16,0,76,Swiss,5,38,UK,145.0,British,0.0,16,0,28,dry,77.33,17.33,10.53,7.07,8.0
183,3,0,75,American,5,38,UK,145.0,British,10.0,5,1,33,dry,77.33,17.33,6.86,4.94,8.0
176,22,0,43,American,5,38,UK,145.0,British,0.0,23,0,25,dry,77.33,17.33,7.15,4.95,7.0
176,18,0,23,British,5,38,UK,145.0,British,0.0,14,0,27,dry,77.33,17.33,14.0,7.0,0.0
176,12,0,17,British,5,38,UK,145.0,British,1.0,12,0,24,dry,77.33,17.33,11.79,8.19,0.0
6,2,80,70,Argentine,6,40,Belgium,36.0,Italian,18.0,2,2,36,dry,70.33,12.97,5.57,4.11,37.0
6,4,70,70,Canadian,6,40,Belgium,36.0,Italian,0.0,18,0,28,dry,70.33,12.97,7.39,5.28,40.0
32,1,100,70,American,6,40,Belgium,36.0,British,18.0,3,1,38,dry,70.33,12.97,10.08,6.16,5.0
32,7,90,70,Swedish,6,40,Belgium,36.0,British,14.0,5,1,34,dry,70.33,12.97,6.6,2.33,3.0
3,11,10,68,Australian,6,40,Belgium,36.0,British,3.0,11,0,31,dry,70.33,12.97,9.04,4.97,54.0
54,16,0,68,German,6,40,Belgium,36.0,Italian,0.0,16,0,31,dry,70.33,12.97,16.1,8.76,0.0
65,19,20,68,French,6,40,Belgium,36.0,French,0.0,33,0,29,dry,70.33,12.97,9.54,6.76,44.0
1,24,40,69,American,6,40,Belgium,36.0,British,0.0,22,0,32,dry,70.33,12.97,11.4,9.0,0.0
25,23,50,69,French,6,40,Belgium,36.0,British,4.0,10,0,26,dry,70.33,12.97,9.05,5.5,20.0
63,12,0,63,Italian,6,40,Belgium,36.0,British,0.0,23,0,40,dry,70.33,12.97,10.78,14.33,0.0
25,13,0,51,French,6,40,Belgium,36.0,British,23.0,1,1,33,dry,70.33,12.97,7.4,2.89,3.0
21,8,0,31,Italian,6,40,Belgium,36.0,British,2.0,14,0,24,dry,70.33,12.97,9.04,6.23,37.0
21,17,0,26,German,6,40,Belgium,36.0,British,0.0,19,0,34,dry,70.33,12.97,18.0,9.0,0.0
58,10,0,56,German,6,40,Belgium,36.0,British,0.0,24,0,27,dry,70.33,12.97,13.65,11.0,0.0
59,5,0,53,South African,6,40,Belgium,36.0,Canadian,4.0,8,0,28,dry,70.33,12.97,10.24,6.04,19.0
1,6,0,0,British,6,40,Belgium,36.0,British,3.0,12,0,30,dry,70.33,12.97,7.92,6.0,0.0
27,14,60,69,French,6,40,Belgium,36.0,French,4.0,9,0,34,dry,70.33,12.97,11.71,5.48,37.0
34,3,0,0,Austrian,6,40,Belgium,36.0,British,16.0,4,0,29,dry,70.33,12.97,9.21,3.58,56.0
34,9,0,18,British,6,40,Belgium,36.0,British,7.0,6,0,32,dry,70.33,12.97,12.85,5.65,39.0
56,15,0,0,Brazilian,6,40,Belgium,36.0,Brazilian,6.0,7,0,31,dry,70.33,12.97,17.97,8.67,0.0
58,18,0,40,Swiss,6,40,Belgium,36.0,British,2.0,13,0,38,dry,70.33,12.97,11.46,6.79,6.0
55,0,0,0,Finnish,6,40,Belgium,36.0,Hong Kong,0.0,30,0,29,dry,70.33,12.97,8.16,5.36,29.0
64,0,0,0,Irish,6,40,Belgium,36.0,British,0.0,32,0,25,dry,70.33,12.97,12.87,8.36,0.0
63,0,0,0,British,6,40,Belgium,36.0,British,0.0,26,0,23,dry,70.33,12.97,12.8,11.75,0.0
32,0,0,0,Mexican,6,40,Belgium,36.0,British,0.0,20,0,22,dry,70.33,12.97,12.82,7.27,0.0
60,0,0,0,Italian,6,40,Belgium,36.0,Italian,0.0,27,0,35,dry,70.33,12.97,4.68,,0.0
57,22,0,64,Belgian,6,40,Belgium,36.0,British,0.0,25,0,33,dry,70.33,12.97,18.12,7.67,0.0
4,20,0,56,French,6,40,Belgium,36.0,French,0.0,21,0,35,dry,70.33,12.97,7.83,7.67,10.0
6,11,90,70,Austrian,7,40,Belgium,36.0,Italian,25.0,2,1,28,rain,80.67,14.43,8.43,3.2,70.0
25,8,80,70,Swedish,7,40,Belgium,36.0,British,0.0,20,0,33,rain,80.67,14.43,6.05,2.8,13.0
32,3,100,70,Swedish,7,40,Belgium,36.0,British,4.0,10,0,28,rain,80.67,14.43,10.67,6.2,0.0
58,17,60,70,Australian,7,40,Belgium,36.0,British,1.0,15,0,30,rain,80.67,14.43,9.26,5.26,54.0
63,12,70,70,Italian,7,40,Belgium,36.0,British,0.0,17,0,39,rain,80.67,14.43,14.46,9.82,0.0
37,24,10,68,Belgian,7,40,Belgium,36.0,British,0.0,28,0,27,rain,80.67,14.43,24.0,10.0,0.0
67,26,0,68,French,7,40,Belgium,36.0,American,1.0,12,0,30,rain,80.67,14.43,14.88,8.51,0.0
1,9,40,69,British,7,40,Belgium,36.0,British,9.0,5,0,29,rain,80.67,14.43,7.69,6.0,0.0
25,5,30,69,French,7,40,Belgium,36.0,British,7.0,8,0,32,rain,80.67,14.43,8.73,3.94,13.0
34,18,50,69,German,7,40,Belgium,36.0,British,1.0,14,0,26,rain,80.67,14.43,15.06,9.4,0.0
64,25,20,69,Austrian,7,40,Belgium,36.0,British,0.0,33,0,28,rain,80.67,14.43,8.17,9.0,0.0
27,10,0,32,French,7,40,Belgium,36.0,French,0.0,18,0,33,rain,80.67,14.43,11.4,5.68,37.0
57,13,0,29,Swiss,7,40,Belgium,36.0,British,1.0,11,0,37,rain,80.67,14.43,11.51,7.58,6.0
59,4,0,62,South African,7,40,Belgium,36.0,Canadian,32.0,1,2,27,rain,80.67,14.43,9.14,5.44,26.0
56,16,0,2,Brazilian,7,40,Belgium,36.0,Brazilian,8.0,6,0,30,rain,80.67,14.43,16.16,7.76,0.0
1,6,0,39,German,7,40,Belgium,36.0,British,8.0,7,0,30,rain,80.67,14.43,15.09,8.61,0.0
6,7,0,14,Argentine,7,40,Belgium,36.0,Italian,23.0,3,1,35,rain,80.67,14.43,5.85,4.33,69.0
32,1,0,0,American,7,40,Belgium,36.0,British,22.0,4,2,37,rain,80.67,14.43,8.35,5.31,54.0
34,2,0,0,British,7,40,Belgium,36.0,British,1.0,13,0,31,rain,80.67,14.43,11.56,5.52,39.0
37,21,0,8,South African,7,40,Belgium,36.0,British,0.0,26,0,29,rain,80.67,14.43,13.75,11.0,0.0
58,15,0,12,Italian,7,40,Belgium,36.0,British,0.0,22,0,23,rain,80.67,14.43,9.13,6.21,37.0
64,19,0,14,British,7,40,Belgium,36.0,British,0.0,27,0,22,rain,80.67,14.43,11.54,11.67,0.0
1,0,0,0,Spanish,7,40,Belgium,36.0,British,0.0,29,0,30,rain,80.67,14.43,0.0,,0.0
37,0,0,0,Brazilian,7,40,Belgium,36.0,British,0.0,32,0,28,rain,80.67,14.43,8.57,,0.0
66,0,0,0,Swedish,7,40,Belgium,36.0,British,0.0,37,0,37,rain,80.67,14.43,0.0,,0.0
63,23,0,67,Australian,7,40,Belgium,36.0,British,0.0,30,0,27,rain,80.67,14.43,22.5,13.5,0.0
68,20,0,67,British,7,40,Belgium,36.0,British,0.0,36,0,32,rain,80.67,14.43,20.0,13.0,0.0
37,14,0,65,Italian,7,40,Belgium,36.0,British,0.0,35,0,34,rain,80.67,14.43,7.16,14.0,0.0
37,27,0,63,Dutch,7,40,Belgium,36.0,British,0.0,34,0,28,rain,80.67,14.43,9.0,,0.0
6,1,100,70,Austrian,5,40,Belgium,36.0,Italian,30.0,1,2,27,dry,38.33,17.13,7.94,2.92,91.0
6,2,90,70,Swiss,5,40,Belgium,36.0,Italian,9.0,4,1,36,dry,38.33,17.13,10.78,7.0,8.0
25,7,70,70,South African,5,40,Belgium,36.0,British,5.0,6,0,26,dry,38.33,17.13,8.94,5.18,47.0
27,4,80,70,French,5,40,Belgium,36.0,French,3.0,10,0,32,dry,38.33,17.13,11.06,5.67,46.0
58,13,10,68,British,5,40,Belgium,36.0,British,4.0,7,0,26,dry,38.33,17.13,11.29,7.0,0.0
59,25,0,68,French,5,40,Belgium,36.0,Canadian,0.0,22,0,30,dry,38.33,17.13,16.0,10.5,0.0
1,18,50,69,German,5,40,Belgium,36.0,British,7.0,5,0,29,dry,38.33,17.13,13.96,7.68,0.0
58,14,20,69,French,5,40,Belgium,36.0,British,0.0,18,0,29,dry,38.33,17.13,14.92,8.63,0.0
63,16,60,69,Australian,5,40,Belgium,36.0,British,0.0,20,0,29,dry,38.33,17.13,9.8,5.41,59.0
67,17,40,69,British,5,40,Belgium,36.0,American,2.0,13,0,30,dry,38.33,17.13,10.99,5.61,39.0
70,20,30,69,Australian,5,40,Belgium,36.0,Dutch,0.0,27,0,26,dry,38.33,17.13,13.0,11.67,0.0
25,4,0,29,French,5,40,Belgium,36.0,British,10.0,3,0,31,dry,38.33,17.13,8.87,4.71,13.0
37,21,0,21,Italian,5,40,Belgium,36.0,British,0.0,30,0,33,dry,38.33,17.13,8.34,14.0,0.0
204,12,0,17,Argentine,5,40,Belgium,36.0,British,3.0,11,0,34,dry,38.33,17.13,6.46,4.64,79.0
64,24,0,31,Austrian,5,40,Belgium,36.0,British,0.0,29,0,27,dry,38.33,17.13,8.73,12.5,0.0
204,9,0,58,Brazilian,5,40,Belgium,36.0,British,1.0,14,0,31,dry,38.33,17.13,10.14,9.5,0.0
63,26,0,62,American,5,40,Belgium,36.0,British,0.0,26,0,30,dry,38.33,17.13,14.93,10.08,0.0
1,3,0,35,British,5,40,Belgium,36.0,British,15.0,2,1,28,dry,38.33,17.13,5.75,4.83,10.0
37,15,0,33,German,5,40,Belgium,36.0,British,3.0,9,0,25,dry,38.33,17.13,13.8,8.06,0.0
32,22,0,7,Swedish,5,40,Belgium,36.0,British,4.0,8,0,27,dry,38.33,17.13,10.42,6.67,10.0
37,10,0,16,Swedish,5,40,Belgium,36.0,British,0.0,23,0,32,dry,38.33,17.13,8.6,5.38,13.0
57,8,0,51,New Zealander,5,40,Belgium,36.0,British,2.0,12,0,32,dry,38.33,17.13,11.67,6.5,0.0
56,0,0,0,Brazilian,5,40,Belgium,36.0,Brazilian,1.0,15,0,29,dry,38.33,17.13,15.75,8.59,0.0
59,0,0,0,Belgian,5,40,Belgium,36.0,Canadian,0.0,17,0,31,dry,38.33,17.13,15.0,9.0,0.0
182,23,0,63,Swiss,5,40,Belgium,36.0,British,0.0,33,0,26,dry,38.33,17.13,23.0,12.0,0.0
32,11,0,28,American,5,40,Belgium,36.0,British,1.0,16,0,36,dry,38.33,17.13,7.96,5.36,85.0
37,5,0,6,Italian,5,40,Belgium,36.0,British,0.0,19,0,38,dry,38.33,17.13,13.13,10.1,0.0
6,1,100,70,Austrian,6,40,Belgium,36.0,Italian,14.0,3,1,26,dry,54.0,16.6,7.34,3.02,132.0
6,4,60,70,Swiss,6,40,Belgium,36.0,Italian,6.0,9,0,35,dry,54.0,16.6,10.0,6.9,18.0
25,12,70,70,French,6,40,Belgium,36.0,British,8.0,7,0,30,dry,54.0,16.6,8.52,4.4,13.0
25,9,90,70,South African,6,40,Belgium,36.0,British,9.0,6,1,25,dry,54.0,16.6,8.48,4.88,59.0
34,6,80,70,Argentine,6,40,Belgium,36.0,British,12.0,4,0,33,dry,54.0,16.6,7.0,4.81,79.0
202,5,50,70,British,6,40,Belgium,36.0,British,0.0,20,0,25,dry,54.0,16.6,11.75,7.6,0.0
63,18,10,68,British,6,40,Belgium,36.0,British,0.0,19,0,29,dry,54.0,16.6,11.06,5.79,44.0
66,20,20,68,British,6,40,Belgium,36.0,British,0.0,27,0,27,dry,54.0,16.6,13.0,9.0,0.0
1,8,40,69,Brazilian,6,40,Belgium,36.0,British,21.0,1,1,28,dry,54.0,16.6,15.66,8.24,5.0
34,2,30,69,Brazilian,6,40,Belgium,36.0,British,16.0,2,1,30,dry,54.0,16.6,8.79,6.71,4.0
37,17,0,18,Italian,6,40,Belgium,36.0,British,0.5,14,0,34,dry,54.0,16.6,10.83,9.0,0.0
75,7,0,17,British,6,40,Belgium,36.0,British,0.0,18,0,23,dry,54.0,16.6,7.0,,0.0
3,23,0,18,French,6,40,Belgium,36.0,British,0.0,22,0,31,dry,54.0,16.6,10.96,5.82,46.0
75,22,0,57,French,6,40,Belgium,36.0,British,0.0,30,0,30,dry,54.0,16.6,22.0,,0.0
202,10,0,13,French,6,40,Belgium,36.0,British,1.5,12,0,28,dry,54.0,16.6,14.59,9.17,0.0
1,15,0,0,German,6,40,Belgium,36.0,British,10.5,5,1,28,dry,54.0,16.6,13.89,7.48,2.0
64,13,0,1,Australian,6,40,Belgium,36.0,British,0.0,28,0,28,dry,54.0,16.6,10.74,5.94,59.0
64,11,0,15,British,6,40,Belgium,36.0,British,7.0,8,0,27,dry,54.0,16.6,5.9,4.0,42.0
3,19,0,2,Italian,6,40,Belgium,36.0,British,0.0,31,0,32,dry,54.0,16.6,10.69,12.33,0.0
32,16,0,52,Belgian,6,40,Belgium,36.0,British,3.0,10,0,30,dry,54.0,16.6,14.18,9.0,0.0
32,14,0,36,Swedish,6,40,Belgium,36.0,British,3.0,11,0,31,dry,54.0,16.6,8.23,6.54,16.0
37,3,0,54,Italian,6,40,Belgium,36.0,British,1.0,13,0,37,dry,54.0,16.6,12.0,9.73,0.0
56,24,0,67,Brazilian,6,40,Belgium,36.0,Brazilian,0.0,24,0,31,dry,54.0,16.6,13.2,12.5,0.0
67,21,0,67,American,6,40,Belgium,36.0,American,0.0,15,0,38,dry,54.0,16.6,17.4,9.5,0.0
6,1,100,80,Argentine,4,43,USA,12.0,Italian,9.0,5,1,35,dry,81.33,12.13,5.73,4.03,33.0
25,12,80,80,French,4,43,USA,12.0,British,10.0,4,0,33,dry,81.33,12.13,7.22,3.12,2.0
27,14,60,80,French,4,43,USA,12.0,French,2.0,10,0,34,dry,81.33,12.13,11.66,5.48,37.0
32,4,90,80,American,4,43,USA,12.0,British,12.0,1,1,38,dry,81.33,12.13,10.38,6.17,3.0
32,6,70,80,Swedish,4,43,USA,12.0,British,11.0,2,1,34,dry,81.33,12.13,6.33,2.5,1.0
3,8,40,79,Australian,4,43,USA,12.0,British,3.0,8,0,31,dry,81.33,12.13,9.0,4.84,54.0
21,9,50,79,Italian,4,43,USA,12.0,British,0.0,19,0,23,dry,81.33,12.13,9.03,6.23,37.0
21,18,20,79,German,4,43,USA,12.0,British,0.0,17,0,34,dry,81.33,12.13,18.0,9.0,0.0
56,15,30,79,Brazilian,4,43,USA,12.0,Brazilian,6.0,6,0,31,dry,81.33,12.13,18.0,8.65,0.0
58,20,10,79,Swiss,4,43,USA,12.0,British,2.0,11,0,38,dry,81.33,12.13,11.68,6.79,6.0
25,22,0,25,French,4,43,USA,12.0,British,2.0,12,0,26,dry,81.33,12.13,8.75,5.5,20.0
34,5,0,9,British,4,43,USA,12.0,British,4.0,7,0,31,dry,81.33,12.13,13.04,5.68,39.0
60,21,0,17,Italian,4,43,USA,12.0,Italian,0.0,26,0,35,dry,81.33,12.13,5.24,,0.0
4,13,0,43,French,4,43,USA,12.0,French,0.0,28,0,35,dry,81.33,12.13,7.33,7.2,10.0
1,11,0,74,French,4,43,USA,12.0,British,1.0,13,0,28,dry,81.33,12.13,10.09,6.18,15.0
1,7,0,5,British,4,43,USA,12.0,British,3.0,9,0,30,dry,81.33,12.13,8.3,6.0,0.0
6,2,0,38,Canadian,4,43,USA,12.0,Italian,0.0,16,0,28,dry,81.33,12.13,7.44,5.32,40.0
58,0,0,0,German,4,43,USA,12.0,British,0.0,23,0,27,dry,81.33,12.13,13.67,11.0,0.0
59,10,0,59,South African,4,43,USA,12.0,Canadian,0.0,20,0,28,dry,81.33,12.13,10.44,6.17,19.0
63,0,0,0,British,4,43,USA,12.0,British,0.0,25,0,23,dry,81.33,12.13,13.38,11.75,0.0
63,17,0,50,Italian,4,43,USA,12.0,British,0.0,22,0,40,dry,81.33,12.13,12.14,15.0,0.0
54,16,0,11,German,4,43,USA,12.0,Italian,0.0,14,0,31,dry,81.33,12.13,16.5,8.67,0.0
1,0,0,0,American,4,43,USA,12.0,British,0.0,21,0,32,dry,81.33,12.13,11.0,11.0,0.0
57,0,0,0,Italian,4,43,USA,12.0,British,0.0,27,0,24,dry,81.33,12.13,5.67,,0.0
32,0,0,0,Mexican,4,43,USA,12.0,British,0.0,18,0,22,dry,81.33,12.13,13.5,7.27,0.0
55,0,0,0,Finnish,4,43,USA,12.0,Hong Kong,0.0,29,0,29,dry,81.33,12.13,8.3,5.36,29.0
58,0,0,0,American,4,43,USA,12.0,British,0.0,24,0,35,dry,81.33,12.13,11.5,,0.0
54,19,0,75,French,4,43,USA,12.0,Italian,0.0,15,0,31,dry,81.33,12.13,15.7,8.16,0.0
34,3,0,27,Austrian,4,43,USA,12.0,British,10.0,3,0,29,dry,81.33,12.13,9.37,3.63,56.0
6,1,90,80,Austrian,4,43,USA,12.0,Italian,13.0,3,1,28,dry,90.33,9.73,8.48,3.26,67.0
25,12,70,80,French,4,43,USA,12.0,British,4.0,7,0,32,dry,90.33,9.73,8.82,3.67,13.0
32,2,100,80,American,4,43,USA,12.0,British,2.0,9,0,37,dry,90.33,9.73,8.55,5.45,49.0
56,7,60,80,Brazilian,4,43,USA,12.0,Brazilian,6.0,6,0,30,dry,90.33,9.73,16.06,7.54,0.0
59,3,80,80,South African,4,43,USA,12.0,Canadian,15.0,1,1,27,dry,90.33,9.73,9.48,5.65,22.0
34,6,0,33,British,4,43,USA,12.0,British,1.0,12,0,30,dry,90.33,9.73,11.84,5.52,39.0
1,8,40,79,British,4,43,USA,12.0,British,9.0,4,0,29,dry,90.33,9.73,7.69,5.9,0.0
32,16,30,79,Swedish,4,43,USA,12.0,British,2.0,8,0,28,dry,90.33,9.73,12.0,8.33,0.0
27,5,20,78,French,4,43,USA,12.0,French,0.0,22,0,33,dry,90.33,9.73,11.45,5.65,37.0
37,22,0,15,Brazilian,4,43,USA,12.0,British,0.0,21,0,28,dry,90.33,9.73,15.0,,0.0
57,13,0,57,Swiss,4,43,USA,12.0,British,1.0,11,0,37,dry,90.33,9.73,11.87,7.58,6.0
58,20,0,27,Italian,4,43,USA,12.0,British,1.0,13,0,30,dry,90.33,9.73,19.33,6.0,0.0
6,4,0,5,Argentine,4,43,USA,12.0,Italian,13.0,2,1,35,dry,90.33,9.73,5.91,4.4,66.0
